time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
,5160,,,,,0.0003,-0.05229485034942627,-0.00021141767501831055,0.9521068334579468,0.2,1891.177001953125,-4.107920169830322,2.0802022e-06,0.0,515,4584.3499755859375,34.909271240234375,2.0
516,5160,80.66051373,0,2.92,5904,,,,,,,,,,,,,
517,5170,80.51454825,0,2.93,5908,0.0003,-0.009385108947753906,-0.00012229085841752863,0.952068567276001,0.2,12583.78515625,-4.10776686668396,2.5868417e-06,0.0,516,18080.87109375,,
518,5180,79.76830025,0,2.93,5947,0.0003,-0.010205745697021484,0.0003982961236026483,0.9520606398582458,0.2,624.5504760742188,-4.107652425765991,2.5629998e-07,0.0,517,2874.0648193359375,,
519,5190,80.81727504999999,0,2.96,5950,0.0003,0.017377495765686035,-0.0010643199319018137,0.95206618309021,0.2,2035.8602294921875,-4.107649326324463,3.607869e-05,0.0,518,2518.2097778320312,,
,5200,,,,,0.0003,-0.09172677993774414,-0.0023231387138364923,0.9520413279533386,0.2,13081.912109375,-4.1076390743255615,6.0141087e-05,0.0,519,15730.4794921875,3.415121078491211,2.0
520,5200,82.57456452000001,0,3.04,5958,,,,,,,,,,,,,
521,5210,82.86734228000002,0,3.03,5962,0.0003,-0.04726564884185791,-0.0005358278867788613,0.9520260095596313,0.2,2680.933837890625,-4.107563495635986,1.6319753e-05,0.0,520,3841.82373046875,,
522,5220,81.48122459000001,0,3.03,5965,0.0003,-0.0003267526626586914,0.0004028439463583666,0.952042818069458,0.2,6737.00732421875,-4.107541561126709,6.711483e-06,0.0,521,8247.449462890625,,
523,5230,82.02824126,0,3.03,5970,0.0003,-0.0012614727020263672,-0.0013647795422002673,0.9520537853240967,0.2,1171.642822265625,-4.107581615447998,1.36554245e-05,0.0,522,2374.441650390625,,
,5240,,,,,0.0003,0.029563963413238525,-0.00477147102355957,0.9520432949066162,0.2,644.86572265625,-4.107602119445801,0.00016399623,0.0,523,1093.6531677246094,108.34598159790039,3.0
524,5240,78.37896809,0,2.98,6015,,,,,,,,,,,,,
525,5250,76.59374592,0,2.92,6018,0.0003,-0.08168518543243408,0.005302357953041792,0.9520060420036316,0.2,715.4690551757812,-4.1075499057769775,8.5371736e-05,0.0,524,1801.9446411132812,,
526,5260,76.17850460999999,0,2.89,6022,0.0003,-0.019529223442077637,0.000229591134120799,0.9519281387329102,0.2,1961.80908203125,-4.107381105422974,1.6319753e-05,0.0,525,4076.367919921875,,
527,5270,79.99670173999999,0,2.94,6043,0.0003,-0.018462300300598145,0.0011964976787570691,0.9518635272979736,0.2,978.1854248046875,-4.107146978378296,9.989739e-06,0.0,526,3804.7423706054688,,
,5280,,,,,0.0003,-0.0013430118560791016,-0.0002429604530336249,0.9518024921417236,0.2,8919.560546875,-4.106942892074585,7.861853e-06,0.0,527,14248.55419921875,211.92656898498535,5.0
528,5280,84.16216579000002,0,3.0,6051,,,,,,,,,,,,,
529,5290,83.23590839999999,0,2.91,6097,0.0003,-0.02303791046142578,-0.000783702731132152,0.9517520666122437,0.2,6807.3369140625,-4.1067585945129395,4.9054624e-06,0.0,528,12722.71533203125,,
530,5300,85.18687169,0,2.97,6138,0.0003,-0.005181431770324707,-6.164312799228355e-05,0.9517192840576172,0.2,714.1647338867188,-4.106613636016846,3.3080578e-06,0.0,529,1360.7636108398438,,
531,5310,80.43520144000001,0,2.94,6142,0.0003,-0.0037107467651367188,-4.841089466944837e-05,0.951698899269104,0.2,1275.8470458984375,-4.1065192222595215,8.445978e-06,0.0,530,2241.98681640625,,
,5320,,,,,0.0003,-0.15001916885375977,-0.00033017396344803274,0.9516875147819519,0.2,737.8449096679688,-4.106463193893433,2.9325486e-06,0.0,531,1518.6455688476562,44.518401546403766,5.0
532,5320,81.4961402,0,2.96,6150,,,,,,,,,,,,,
533,5330,74.94721363000001,0,2.89,6156,0.0003,0.00948023796081543,-0.00317896599881351,0.9516208171844482,0.2,942.9747314453125,-4.106382369995117,4.528165e-05,0.0,532,1451.2437744140625,,
534,5340,74.12420696,0,2.87,6160,0.0003,-0.08935344219207764,0.0076246620155870914,0.9515103101730347,0.2,751.9697875976562,-4.106125354766846,0.00046510698,0.0,533,1782.0237426757812,,
535,5350,70.58926029999999,0,2.85,6164,0.0003,-0.14061224460601807,0.0028709172736860467,0.9514254927635193,0.2,2282.483642578125,-4.105784177780151,1.5568734e-05,0.0,534,4978.484130859375,,
,5360,,,,,0.0003,0.0016478896141052246,0.00018575192370917648,0.9513642191886902,0.2,639.133544921875,-4.105525016784668,5.20885e-05,0.0,535,1937.2181396484375,262.3622627258301,5.0
536,5360,71.82432302,0,2.85,6173,,,,,,,,,,,,,
537,5370,73.39804816,0,2.87,6176,0.0003,-0.049551963806152344,0.0054454806260766375,0.9513142108917236,0.2,1634.48681640625,-4.105337381362915,3.95e-05,0.0,536,9227.766479492188,,
538,5380,72.62244346000001,0,2.84,6179,0.0003,0.08331775665283203,0.00014591813669539988,0.9512695670127869,0.2,1436.67919921875,-4.105178594589233,2.682209e-06,0.0,537,3429.9442138671875,,
539,5390,73.85301152000001,0,2.82,6183,0.0003,0.03138840198516846,-0.002858090354129761,0.9512271881103516,0.2,1622.869140625,-4.105026721954346,2.7650594e-05,0.0,538,5264.9549560546875,,
,5400,,,,,0.0003,-0.015839099884033203,0.0013195157283920622,0.9512035250663757,0.2,1183.8182373046875,-4.104900598526001,1.705289e-05,0.0,539,8919.428833007812,-5.0,1.0
540,5400,72.75241769,0,2.83,6191,,,,,,,,,,,,,
541,5410,72.13947997999999,0,2.76,6195,0.0003,0.020996510982513428,-0.002521872473881359,0.951190710067749,0.2,974.537109375,-4.104837894439697,2.0039082e-05,0.0,540,1992.6798706054688,,
542,5420,74.66122387,0,2.83,6198,0.0003,-0.013859748840332031,-0.001938867568969549,0.9511785507202148,0.2,13938.779296875,-4.104793310165405,3.5607816e-05,0.0,541,18541.275390625,,
543,5430,74.67922697,0,2.83,6201,0.0003,0.05463522672653198,0.0018794476753107858,0.9511770606040955,0.2,487.06182861328125,-4.1047585010528564,1.577139e-05,0.0,542,3268.300262451172,,
,5440,,,,,0.0003,-0.025909423828125,0.00011871457536472008,0.9511796236038208,0.2,6511.86279296875,-4.1047585010528564,9.0003016e-07,0.0,543,9362.754638671875,194.1343104839325,5.0
544,5440,76.49134514,0,2.85,6256,,,,,,,,,,,,,
545,5450,75.52423772,0,2.86,6259,0.0003,0.044863760471343994,0.00016320348368026316,0.951188325881958,0.2,1189.3502197265625,-4.1047656536102295,7.6889995e-07,0.0,544,5536.585205078125,,
546,5460,73.22249505999999,0,2.82,6264,0.0003,-0.036087989807128906,-0.0009061336750164628,0.9511884450912476,0.2,5139.41845703125,-4.1047868728637695,2.4312734e-05,0.0,545,7382.358642578125,,
547,5470,71.49750635000001,0,2.75,6269,0.0003,0.09763681888580322,-0.0005315065267499364,0.9511810541152954,0.2,611.365478515625,-4.104789972305298,2.2512675e-05,0.0,546,1644.8689575195312,,
,5480,,,,,0.0003,-0.017893552780151367,-0.0009707361576147822,0.9511693716049194,0.2,2414.08984375,-4.104740858078003,2.680421e-05,0.0,547,6050.726318359375,60.99195313453674,5.0
548,5480,72.5476159,0,2.78,6279,,,,,,,,,,,,,
549,5490,71.17198520999999,0,2.76,6282,0.0003,0.07874065637588501,-0.0011265248758718371,0.9511610865592957,0.2,519.8280029296875,-4.104709148406982,1.5729665e-05,0.0,548,1643.5480346679688,,
550,5500,71.06153869999999,0,2.7,6285,0.0003,-0.08333480358123779,-0.0012339406413954812,0.9511748552322388,0.2,1176.2098388671875,-4.104673147201538,1.3321638e-05,0.0,549,1805.4012451171875,,
551,5510,71.90546365,0,2.75,6288,0.0003,-0.021172761917114258,-0.0004295617516618666,0.9512252807617188,0.2,5801.06298828125,-4.104754686355591,2.2882223e-05,0.0,550,8997.566162109375,,
,5520,,,,,0.0003,0.007732272148132324,-0.0030138670932502443,0.9512408971786499,0.2,5738.25439453125,-4.104872226715088,2.5367737e-05,0.0,551,6451.835632324219,93.7956600189209,4.0
552,5520,74.43740584,0,2.78,6297,,,,,,,,,,,,,
553,5530,71.87055568999999,0,2.75,6302,0.0003,-0.07646214962005615,0.00047022701473897754,0.9512554407119751,0.2,1630.871826171875,-4.1049113273620605,4.3392183e-06,0.0,552,2672.3682861328125,,
554,5540,61.83401677999999,0,2.59,6306,0.0003,0.06038576364517212,0.00285851960070449,0.9512925148010254,0.2,1463.072998046875,-4.104966640472412,2.7793647e-05,0.0,553,2109.5697631835938,,
555,5550,61.07515038,0,2.56,6331,0.0003,-0.02221357822418213,-0.00011778473708545789,0.9513218402862549,0.2,2240.89111328125,-4.105071067810059,3.4809113e-06,0.0,554,3457.76171875,,
,5560,,,,,0.0003,-0.10725069046020508,-0.000375193357467829,0.9513400793075562,0.2,1070.7476806640625,-4.105151176452637,2.4795534e-06,0.0,555,1625.2263793945312,227.97518920898438,5.0
556,5560,62.59211593999999,0,2.56,6338,,,,,,,,,,,,,
557,5570,63.72193766,0,2.55,6342,0.0003,0.02108585834503174,-2.3061036699800752e-05,0.9513434767723083,0.2,789.2070922851562,-4.105199098587036,3.0338765e-06,0.0,556,5225.9771728515625,,
558,5580,66.05707994,0,2.58,6345,0.0003,-0.12468564510345459,-0.0003792405186686665,0.9513391256332397,0.2,6914.94677734375,-4.10519003868103,6.1213973e-06,0.0,557,11642.9345703125,,
559,5590,64.29896403000001,0,2.56,6349,0.0003,-0.011947274208068848,-0.0014666512841357005,0.9513535499572754,0.2,1860.1650390625,-4.105185270309448,1.14560125e-05,0.0,558,2538.154541015625,,
,5600,,,,,0.0003,-0.004731893539428711,-0.0034531354904174805,0.9514400959014893,0.2,1121.954833984375,-4.105291128158569,6.2322615e-05,0.0,559,1692.8692016601562,148.2786521911621,5.0
560,5600,65.08918244,0,2.6,6358,,,,,,,,,,,,,
561,5610,64.8510232,0,2.58,6362,0.0003,0.0814887285232544,0.0007598817232068455,0.9514933824539185,0.2,488.3361511230469,-4.105536460876465,5.13494e-05,0.0,560,3349.1788635253906,,
562,5620,64.34336640999999,0,2.55,6365,0.0003,-0.0323946475982666,0.0009424925199708056,0.9515247344970703,0.2,3476.32666015625,-4.105673789978027,9.357929e-06,0.0,561,6439.10595703125,,
563,5630,65.49466343,0,2.59,6369,0.0003,-0.044600725173950195,0.0010519981849936855,0.9515430331230164,0.2,5065.20068359375,-4.105738162994385,3.9339066e-06,0.0,562,6864.3302001953125,,
,5640,,,,,0.0003,-0.00853264331817627,-0.0005479991436008191,0.9515454173088074,0.2,1814.7403564453125,-4.105779409408569,1.8954278e-06,0.0,563,2861.4276123046875,-5.0,1.0
564,5640,68.0799464,0,2.6,6375,,,,,,,,,,,,,
565,5650,67.73562978999999,0,2.62,6378,0.0003,-0.0010737180709838867,2.238154411315918e-05,0.9515373110771179,0.2,4626.10107421875,-4.105766296386719,5.8710575e-06,0.0,564,8988.0927734375,,
566,5660,70.74522531,0,2.63,6421,0.0003,-0.039641737937927246,-0.0004469037114169794,0.9515194892883301,0.2,710.8075561523438,-4.105725288391113,1.8060207e-05,0.0,565,2454.689208984375,,
567,5670,73.30126471999999,0,2.7,6425,0.0003,-0.007068514823913574,-0.00033933224040083587,0.951499879360199,0.2,3349.486328125,-4.10565972328186,5.3763392e-06,0.0,566,9950.959716796875,,
,5680,,,,,0.0003,0.026337087154388428,0.0005634129396638876,0.9515018463134766,0.2,1136.581298828125,-4.105612277984619,6.335974e-06,0.0,567,3096.582763671875,21.32373809814453,2.0
568,5680,69.92906849,0,2.65,6433,,,,,,,,,,,,,
569,5690,67.47082146,0,2.61,6436,0.0003,0.01138681173324585,-0.00047013461589884287,0.9514986276626587,0.2,749.5162963867188,-4.105602741241455,8.34465e-07,0.0,568,1837.0572509765625,,
570,5700,67.32354352,0,2.64,6440,0.0003,0.010134279727935791,0.0009113908163271844,0.9514891505241394,0.2,4389.3642578125,-4.105578422546387,1.2689829e-05,0.0,569,6264.6610107421875,,
571,5710,64.25655565,0,2.59,6485,0.0003,-0.09049797058105469,-0.000983202527276461,0.9514908194541931,0.2,1360.0999755859375,-4.105543375015259,1.834035e-05,0.0,570,2349.5820922851562,,
,5720,,,,,0.0003,-0.02459108829498291,-0.0010553717613221991,0.9514750838279724,0.2,795.979248046875,-4.105535268783569,7.373095e-06,0.0,571,1436.3078002929688,90.50101113319397,5.0
572,5720,66.01973073,0,2.63,6496,,,,,,,,,,,,,
573,5730,66.0606099,0,2.64,6498,0.0003,0.0320393443107605,0.0014841794734818947,0.9514586329460144,0.2,1240.9503173828125,-4.1054747104644775,1.4448166e-05,0.0,572,1607.3556823730469,,
574,5740,64.21734058999999,0,2.6,6503,0.0003,-0.08983063697814941,-0.0020210803952060985,0.9514657855033875,0.2,2922.92333984375,-4.105432748794556,1.6391277e-05,0.0,573,5425.950927734375,,
575,5750,65.51695865,0,2.63,6507,0.0003,-0.09725308418273926,0.0005375445005482149,0.9514780044555664,0.2,1154.32275390625,-4.105463266372681,9.357929e-07,0.0,574,2049.6608276367188,,
,5760,,,,,0.0003,0.0160062313079834,-0.00014418066129984197,0.9514926671981812,0.2,2256.17236328125,-4.105494022369385,1.257658e-06,0.0,575,3933.2750244140625,-5.0,1.0
576,5760,64.52822106999999,0,2.64,6515,,,,,,,,,,,,,
577,5770,66.9581167,0,2.67,6518,0.0003,0.02684783935546875,0.0012329578865317714,0.9515057802200317,0.2,1316.1253662109375,-4.1055378913879395,5.5789947e-06,0.0,576,2576.7760009765625,,
578,5780,65.39720901,0,2.66,6521,0.0003,0.03177440166473389,-0.00019822716421913356,0.9515126943588257,0.2,1041.666015625,-4.105570316314697,1.0788441e-06,0.0,577,2955.219970703125,,
579,5790,67.38182292,0,2.68,6524,0.0003,0.02165853977203369,-0.0014339804882181895,0.9515435099601746,0.2,2336.283935546875,-4.105610609054565,7.2479247e-06,0.0,578,2916.8071899414062,,
,5800,,,,,0.0003,-0.0514984130859375,0.0007392108440402723,0.9515635967254639,0.2,5531.5068359375,-4.105696439743042,2.670288e-06,0.0,579,9000.03076171875,157.69885349273682,5.0
580,5800,69.63551507999999,0,2.72,6533,,,,,,,,,,,,,
581,5810,74.52943456,0,2.78,6573,0.0003,-0.04737091064453125,-0.0018639027839526534,0.9515761137008667,0.2,4020.59912109375,-4.105756521224976,1.3011694e-05,0.0,580,5661.6961669921875,,
582,5820,78.96216951999999,0,2.84,6576,0.0003,0.08410900831222534,0.0012594700325276875,0.9515784978866577,0.2,3296.962646484375,-4.105787515640259,9.673834e-06,0.0,581,11778.650634765625,,
583,5830,78.50929507999999,0,2.85,6579,0.0003,-0.0364534854888916,0.0027560711838305885,0.951577365398407,0.2,17511.22265625,-4.105787754058838,2.2810698e-05,0.0,582,20220.008544921875,,
,5840,,,,,0.0003,0.028547942638397217,-0.0021725954022251415,0.9515485763549805,0.2,1090.6544189453125,-4.105782508850098,9.387732e-06,0.0,583,4414.0286865234375,164.28263664245605,5.0
584,5840,81.78045994999998,0,2.91,6588,,,,,,,,,,,,,
585,5850,80.90556124,0,2.88,6591,0.0003,-0.057006001472473145,-0.006855547335000267,0.9514951705932617,0.2,990.2733154296875,-4.105665683746338,0.00013895034,0.0,584,10977.921813964844,,
586,5860,81.25318806,0,2.89,6594,0.0003,0.03961634635925293,0.0028031052555888003,0.9514466524124146,0.2,1287.837158203125,-4.105523586273193,0.00014240741,0.0,585,4192.944091796875,,
587,5870,81.57610491,0,2.85,6598,0.0003,-0.1057748794555664,0.0006810069084171033,0.9514142274856567,0.2,1377.666259765625,-4.105379104614258,5.6266785e-05,0.0,586,2534.2152099609375,,
,5880,,,,,0.0003,-0.04635941982269287,0.0019430756801739335,0.9514085650444031,0.2,7867.43212890625,-4.105322599411011,9.276271e-05,0.0,587,12064.1953125,256.0638008117676,5.0
588,5880,83.76785518000001,0,2.9,6607,,,,,,,,,,,,,
589,5890,82.82107758000001,0,2.87,6610,0.0003,-0.12016570568084717,-0.0024286270607261073,0.9514003992080688,0.2,5358.81884765625,-4.105311155319214,1.1557341e-05,0.0,588,8396.529052734375,,
590,5900,78.25501745,0,2.83,6613,0.0003,-0.06395602226257324,0.007245730701833875,0.9513376951217651,0.2,789.746826171875,-4.1052563190460205,0.0003428042,0.0,589,1407.1513061523438,,
591,5910,77.90280814999998,0,2.84,6618,0.0003,0.11875754594802856,0.0023754895199097348,0.9512722492218018,0.2,873.3389282226562,-4.105074167251587,0.0001208067,0.0,590,1665.2142944335938,,
,5920,,,,,0.0003,0.06847655773162842,0.002791452547533879,0.9512128233909607,0.2,923.3107299804688,-4.10488486289978,5.6642293e-05,0.0,591,1420.7085876464844,73.12675666809082,4.0
592,5920,76.93503728,0,2.82,6626,,,,,,,,,,,,,
593,5930,78.7988464,0,2.86,6628,0.0003,0.044460296630859375,0.006563684251159385,0.9511613845825195,0.2,7768.9814453125,-4.104710578918457,6.241799e-05,0.0,592,14503.724609375,,
594,5940,75.88024665999998,0,2.83,6632,0.0003,-0.016007661819458008,0.00048126282054017366,0.9511216878890991,0.2,2193.984375,-4.104565620422363,2.9903651e-05,0.0,593,4101.1806640625,,
595,5950,78.19493494,0,2.84,6676,0.0003,0.0613134503364563,-0.0011487127048894763,0.9510765075683594,0.2,901.7832641601562,-4.10444712638855,2.2554397e-05,0.0,594,2379.3007202148438,,
,5960,,,,,0.0003,-0.10206139087677002,-0.0004510045109782368,0.9510266184806824,0.2,12122.302734375,-4.104310989379883,3.9082766e-05,0.0,595,16776.68115234375,49.48554611206055,2.0
596,5960,77.85583911,0,2.87,6683,,,,,,,,,,,,,
597,5970,80.72848951,0,2.91,6686,0.0003,0.07137477397918701,-0.0004140734614339614,0.9509829878807068,0.2,959.7105102539062,-4.104169607162476,1.24692915e-05,0.0,596,1809.214111328125,,
598,5980,82.08514725,0,2.92,6689,0.0003,0.10000735521316528,0.002106618834659457,0.9509479403495789,0.2,3588.39453125,-4.104051113128662,3.1918287e-05,0.0,597,7042.65283203125,,
599,5990,80.67938737,0,2.86,6707,0.0003,-0.03305661678314209,-0.0030946971382945776,0.9509190320968628,0.2,7921.0703125,-4.103955268859863,2.0611287e-05,0.0,598,16689.21435546875,,
,6000,,,,,0.0003,0.00147247314453125,0.000811898708343417,0.9509029388427734,0.2,6160.3388671875,-4.103877305984497,6.920099e-06,0.0,599,7577.2352294921875,12.024080276489258,3.0
600,6000,79.9848619,0,2.87,6759,,,,,,,,,,,,,
601,6010,78.86018861000001,0,2.83,6763,0.0003,-0.048893094062805176,0.002194452285766424,0.9508945345878601,0.2,1374.0760498046875,-4.103830814361572,8.159876e-06,0.0,600,2160.5894775390625,,
602,6020,79.68594561,0,2.84,6766,0.0003,-0.04020273685455322,0.0018064558738841718,0.9508799314498901,0.2,4391.29248046875,-4.103803873062134,2.1725893e-05,0.0,601,6306.349609375,,
603,6030,82.49818115,0,2.9,6770,0.0003,0.08884382247924805,-0.002319261478260115,0.9508510828018188,0.2,1626.767822265625,-4.103762865066528,1.1736155e-05,0.0,602,3590.7244873046875,,
,6040,,,,,0.0003,0.044828593730926514,-0.004672974627464299,0.9508103132247925,0.2,1044.5108642578125,-4.103648900985718,3.1524898e-05,0.0,603,3822.390869140625,125.3587703704834,4.0
604,6040,81.70262247000001,0,2.9,6778,,,,,,,,,,,,,
605,6050,82.22139125000001,0,2.92,6781,0.0003,-0.034813523292541504,0.001835098862647655,0.9507744312286377,0.2,1883.1243896484375,-4.103528022766113,4.4447184e-05,0.0,604,2975.6644287109375,,
606,6060,79.22356863,0,2.9,6819,0.0003,-0.007300257682800293,-0.0014848828781399703,0.9507430791854858,0.2,3078.20166015625,-4.103418827056885,5.1265957e-05,0.0,605,4139.0245361328125,,
607,6070,78.51452171999999,0,2.87,6824,0.0003,0.03597068786621094,-0.0045618178322826,0.9507190585136414,0.2,1123.1229248046875,-4.1033265590667725,6.738901e-05,0.0,606,2468.6500244140625,,
,6080,,,,,0.0003,-0.10825920104980469,-0.0015954077942295086,0.950658917427063,0.2,1346.5567626953125,-4.103220701217651,4.4327975e-05,0.0,607,1994.9581909179688,-6.979912757873535,3.0
608,6080,74.35897314999998,0,2.83,6834,,,,,,,,,,,,,
609,6090,74.69367496999999,0,2.83,6837,0.0003,-0.1300266981124878,-0.0009336531511507928,0.9506115913391113,0.2,1109.83447265625,-4.103039026260376,4.0626528e-05,0.0,608,2517.8916015625,,
610,6100,70.05710418000001,0,2.8,6840,0.0003,0.02753150463104248,0.0013496041065081954,0.950570285320282,0.2,11133.8818359375,-4.102895736694336,1.8560886e-05,0.0,609,18374.3955078125,,
611,6110,70.40073882,0,2.78,6844,0.0003,0.010173261165618896,0.0011794567108154297,0.9505020976066589,0.2,711.0552978515625,-4.102746486663818,2.7745962e-05,0.0,610,2488.2921752929688,,
,6120,,,,,0.0003,0.005573451519012451,0.003306393278762698,0.9504703879356384,0.2,1161.3177490234375,-4.102555751800537,2.6226044e-05,0.0,611,2902.7047119140625,77.10982608795166,5.0
612,6120,68.28004126,0,2.79,6855,,,,,,,,,,,,,
613,6130,70.31097483,0,2.85,6858,0.0003,-0.15765249729156494,-0.0013824760913849765,0.9504477381706238,0.2,1778.322265625,-4.102468013763428,1.0097027e-05,0.0,612,2885.5262451171875,,
614,6140,68.50880661000001,0,2.88,6862,0.0003,0.04680818319320679,-0.0014090896118430507,0.9504238367080688,0.2,7705.55322265625,-4.102395057678223,2.1785498e-05,0.0,613,11157.380859375,,
615,6150,63.9005341,0,2.81,6868,0.0003,-0.1710500717163086,0.00037850142689421773,0.9504057765007019,0.2,1241.768310546875,-4.102322578430176,2.2888185e-06,0.0,614,2721.190185546875,,
,6160,,,,,0.0003,-0.0249783992767334,-0.0002271771430972791,0.9503884315490723,0.2,1288.6043701171875,-4.102264165878296,3.397465e-07,0.0,615,2436.691650390625,50.74675369262695,2.0
616,6160,62.347604010000005,0,2.75,6911,,,,,,,,,,,,,
617,6170,62.60966128,0,2.75,6916,0.0003,0.07316350936889648,-0.000196617838810198,0.950370728969574,0.2,1779.919189453125,-4.102214097976685,9.1791156e-07,0.0,616,7044.0655517578125,,
